key_resp_instr_a.keys,key_resp_instr_a.rt,key_resp_instr_b.keys,key_resp_instr_b.rt,dummy.thisRepN,dummy.thisTrialN,dummy.thisN,dummy.thisIndex,dummy.ran,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_instr1.keys,key_resp_instr1.rt,key_resp.keys,key_resp.rt,exp_loop.thisRepN,exp_loop.thisTrialN,exp_loop.thisN,exp_loop.thisIndex,exp_loop.ran,Word,English,Flip,Path,Audio,key_resp_instr2.keys,key_resp_instr2.rt,key_resp_fct.keys,key_resp_fct.corr,key_resp_fct.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,fct_loop.thisRepN,fct_loop.thisTrialN,fct_loop.thisN,fct_loop.thisIndex,fct_loop.ran,left_img,word,right_img,correctans,correct_img,audio,incorrect_feedback,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp_instr3.keys,key_resp_instr3.rt,textbox.text,key_resp_2.keys,key_resp_2.rt,fb_yn.thisRepN,fb_yn.thisTrialN,fb_yn.thisN,fb_yn.thisIndex,fb_yn.ran,gather_loop.thisRepN,gather_loop.thisTrialN,gather_loop.thisN,gather_loop.thisIndex,gather_loop.ran,Text,Wordbank,key_resp_instr4.keys,key_resp_instr4.rt,master_loop.thisRepN,master_loop.thisTrialN,master_loop.thisN,master_loop.thisIndex,master_loop.ran,exposure_file,instr_1,exp_reps,fct_file,instr_2,gather_file,gather_reps,instr_3,fReps,instr_4,NegVSentence,VNegSentence,NegTF
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,8.3293,0,8,8,5,1,セル　ピク　ホレト　ピポ,,,CartoonStims/chef_kick_doctor_r_no.jpg,audio/serupikuhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,7.6397,0,9,9,41,1,プミ　ピク　ホレト　ルピン,,,CartoonStims/chef_punch_burglar_r_no.jpg,audio/pumipikuhoretolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,8.6259,0,10,10,9,1,セル　ピク　ピポ　シド,,,CartoonStims/doctor_kick_artist_r_no.jpg,audio/serupikupiposido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,8.0882,0,11,11,45,1,プミ　ピク　ピポ　ムク,,,CartoonStims/doctor_punch_cowboy_r_no.jpg,audio/pumipikupipomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,2.3525,0,12,12,14,1,トマ　ピク　ルピン　ムク,,,CartoonStims/burglar_point_cowboy_r_no.jpg,audio/tomapikulupinmuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,14.0079,0,13,13,2,1,ピク　セル　ルピン　ホレト,,,CartoonStims/burglar_kick_chef_r_no.jpg,audio/pikuserulupinhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,11.328,0,14,14,8,1,ピク　セル　ピポ　ドキ,,,CartoonStims/doctor_kick_boxer_r_no.jpg,audio/pikuserupipodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,8.7386,0,15,15,38,1,ピク　プミ　ルピン　ドキ,,,CartoonStims/burglar_punch_boxer_r_no.jpg,audio/pikupumilupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,12.9066,0,16,16,42,1,ピク　プミ　ムク　ルピン,,,CartoonStims/cowboy_punch_burglar_r_no.jpg,audio/pikupumimukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,4.7731,0,17,17,44,1,ピク　プミ　ピポ　ホレト,,,CartoonStims/doctor_punch_chef_r_no.jpg,audio/pikupumipipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,1.872,0,18,18,32,1,パツ　ピク　ピポ　ルピン,,,CartoonStims/doctor_shoot_burglar_r_no.jpg,audio/patsupikupipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,14.0423,0,19,19,25,1,ピク　パツ　シド　ピポ,,,CartoonStims/artist_shoot_doctor_r_no.jpg,audio/pikupatsusidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,5.2053,0,20,20,4,1,ピク　セル　ホレト　ムク,,,CartoonStims/chef_kick_cowboy_r_no.jpg,audio/pikuseruhoretomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,2.6197,0,21,21,13,1,ピク　トマ　シド　ムク,,,CartoonStims/artist_point_cowboy_r_no.jpg,audio/pikutomasidomuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,4.157,0,22,22,40,1,ピク　プミ　ホレト　シド,,,CartoonStims/chef_punch_artist_r_no.jpg,audio/pikupumihoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,5.5698,0,23,23,26,1,パツ　ピク　ルピン　ピポ,,,CartoonStims/burglar_shoot_doctor_r_no.jpg,audio/patsupikulupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,7.1439,0,24,24,37,1,プミ　ピク　シド　ドキ,,,CartoonStims/artist_punch_boxer_r_no.jpg,audio/pumipikusidodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,2.0374,0,25,25,43,1,プミ　ピク　ムク　ホレト,,,CartoonStims/cowboy_punch_chef_r_no.jpg,audio/pumipikumukuhoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,3.0372,0,26,26,0,1,ピク　セル　シド　ルピン,,,CartoonStims/artist_kick_burglar_r_no.jpg,audio/pikuserusidolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,1.667,0,27,27,34,1,パツ　ピク　ドキ　ホレト,,,CartoonStims/boxer_shoot_chef_r_no.jpg,audio/patsupikudokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,9.6737,0,28,28,29,1,ピク　パツ　ホレト　シド,,,CartoonStims/chef_shoot_artist_r_no.jpg,audio/pikupatsuhoretosido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,9.8087,0,29,29,16,1,トマ　ピク　ホレト　ピポ,,,CartoonStims/chef_point_doctor_r_no.jpg,audio/tomapikuhoretopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,16.7077,0,30,30,33,1,ピク　パツ　ピポ　ホレト,,,CartoonStims/doctor_shoot_chef_r_no.jpg,audio/pikupatsupipohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,3.3911,0,31,31,47,1,プミ　ピク　ドキ　ピポ,,,CartoonStims/boxer_punch_doctor_r_no.jpg,audio/pumipikudokipipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,16.3268,0,32,32,17,1,ピク　トマ　ホレト　ドキ,,,CartoonStims/chef_point_boxer_r_no.jpg,audio/pikutomahoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,10.9389,0,33,33,36,1,ピク　プミ　シド　ピポ,,,CartoonStims/artist_punch_doctor_r_no.jpg,audio/pikupumisidopipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,5.1894,0,34,34,39,1,プミ　ピク　ルピン　シド,,,CartoonStims/burglar_punch_artist_r_no.jpg,audio/pumipikulupinsido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,4.7957,0,35,35,22,1,トマ　ピク　ドキ　ルピン,,,CartoonStims/boxer_point_burglar_r_no.jpg,audio/tomapikudokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,16.3735,0,36,36,15,1,ピク　トマ　ルピン　ピポ,,,CartoonStims/burglar_point_doctor_r_no.jpg,audio/pikutomalupinpipo.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,8.8768,0,37,37,28,1,パツ　ピク　ホレト　ドキ,,,CartoonStims/chef_shoot_boxer_r_no.jpg,audio/patsupikuhoretodoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,5.7433,0,38,38,31,1,ピク　パツ　ムク　ルピン,,,CartoonStims/cowboy_shoot_burglar_r_no.jpg,audio/pikupatsumukulupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,10.6129,0,39,39,35,1,ピク　パツ　ドキ　ムク,,,CartoonStims/boxer_shoot_cowboy_r_no.jpg,audio/pikupatsudokimuku.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,3.3748,0,40,40,27,1,ピク　パツ　ルピン　ドキ,,,CartoonStims/burglar_shoot_boxer_r_no.jpg,audio/pikupatsulupindoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,9.4485,0,41,41,11,1,セル　ピク　ドキ　ルピン,,,CartoonStims/boxer_kick_burglar_r_no.jpg,audio/serupikudokilupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,5.0878,0,42,42,18,1,トマ　ピク　ムク　ドキ,,,CartoonStims/cowboy_point_boxer_r_no.jpg,audio/tomapikumukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,9.1898,0,43,43,10,1,ピク　セル　ドキ　シド,,,CartoonStims/boxer_kick_artist_r_no.jpg,audio/pikuserudokisido.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,8.406,0,44,44,23,1,ピク　トマ　ドキ　ホレト,,,CartoonStims/boxer_point_chef_r_no.jpg,audio/pikutomadokihoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,14.3078,0,45,45,7,1,セル　ピク　ムク　ドキ,,,CartoonStims/cowboy_kick_boxer_r_no.jpg,audio/serupikumukudoki.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,5.0706,0,46,46,21,1,ピク　トマ　ピポ　ルピン,,,CartoonStims/doctor_point_burglar_r_no.jpg,audio/pikutomapipolupin.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,space,14.6157,0,47,47,1,1,セル　ピク　シド　ホレト,,,CartoonStims/artist_kick_chef_r_no.jpg,audio/serupikusidohoreto.mp3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,space,0.4035,left,0,41.2442,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,1,CartoonStims/cowboy_point_chef_r.jpg,ピク　トマ　ムク　ホレト,CartoonStims/cowboy_kick_chef_r.jpg,right,CartoonStims/cowboy_kick_chef_r.jpg,audio/pikutomamukuhoreto.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,right,1,29.9444,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,CartoonStims/chef_kick_artist_r.jpg,ピク　セル　ホレト　シド,CartoonStims/chef_point_artist_r.jpg,right,CartoonStims/chef_point_artist_r.jpg,audio/pikuseruhoretosido.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,left,1,13.7389,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,1,CartoonStims/doctor_punch_cowboy_r.jpg,ピク　パツ　ピポ　ムク,CartoonStims/doctor_shoot_cowboy_r.jpg,left,CartoonStims/doctor_punch_cowboy_r.jpg,audio/pikupatsupipomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,left,1,7.5234,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,1,CartoonStims/artist_shoot_boxer_r.jpg,トマ　ピク　シド　ドキ,CartoonStims/artist_point_boxer_r.jpg,left,CartoonStims/artist_shoot_boxer_r.jpg,audio/tomapikusidodoki.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,left,1,5.5374,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,1,CartoonStims/artist_shoot_burglar_r.jpg,ピク　プミ　シド　ルピン,CartoonStims/artist_punch_burglar_r.jpg,left,CartoonStims/artist_shoot_burglar_r.jpg,audio/pikupumisidolupin.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,right,1,21.7432,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,1,CartoonStims/chef_punch_cowboy_r.jpg,プミ　ピク　ホレト　ムク,CartoonStims/chef_kick_cowboy_r.jpg,right,CartoonStims/chef_kick_cowboy_r.jpg,audio/pumipikuhoretomuku.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,right,1,13.6566,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,1,CartoonStims/boxer_shoot_doctor_r.jpg,パツ　ピク　ドキ　ピポ,CartoonStims/boxer_point_doctor_r.jpg,right,CartoonStims/boxer_point_doctor_r.jpg,audio/patsupikudokipipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,left,1,13.5441,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,1,CartoonStims/burglar_shoot_doctor_r.jpg,セル　ピク　ルピン　ピポ,CartoonStims/burglar_kick_doctor_r.jpg,left,CartoonStims/burglar_shoot_doctor_r.jpg,audio/serupikulupinpipo.mp3,"残念！ こちらが正しい画像です。

否定文は起きていないことを示しているのを思い出してください。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,R_3Rf41HmUdWO9jSZ,2022-11-20_11h25.34.650,jpn_C01,2022.1.2,Linux x86_64,59.99520038,,,,,,,,,,,,,,,,,right,1,4.1617,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
